"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000157330",-0.209351927042007,-0.0870256423950195,0.0612991042435169,1.22009723781957e-05
"ENSG00000153820",0.301368445158005,0.201092168688774,0.0640278831124306,-2.67940208686923e-06
"ENSG00000136574",-0.27330693602562,-0.094816118478775,-0.110218241810799,-2.5778781491681e-06
"ENSG00000138653",0.324341654777527,0.0980445966124535,0.0230350233614445,1.38523125770007e-06
"ENSG00000198028",0.25503146648407,-0.133268356323242,0.128577515482903,1.0343341045882e-06
"ENSG00000139874",0.251600384712219,0.245240762829781,0.125971913337708,7.27905444364296e-07
"ENSG00000180483",0.192349508404732,-0.128112629055977,0.220405384898186,-5.31212244823109e-05
"ENSG00000183798",-0.303774386644363,0.000192607112694532,0.0354813970625401,-7.17319835530361e-07
"ENSG00000274588",0.255756020545959,0.198805660009384,-0.103216119110584,-6.64269180106203e-07
"ENSG00000170166",-0.0842225700616837,-0.166580155491829,-0.0700933411717415,7.73880947235739e-06
"ENSG00000100362",0.0351806506514549,0.37451359629631,-0.0349752642214298,-1.34062827328307e-06
"ENSG00000130368",-0.00678427005186677,0.426902920007706,-0.00124306324869394,2.1192756776145e-06
"ENSG00000091664",0.0359820201992989,0.390746295452118,-0.0476160682737827,-2.56004796028719e-06
"ENSG00000165985",-0.0211023092269897,0.426452279090881,0.0173256918787956,-9.51892076272998e-08
"ENSG00000131203",-0.186022490262985,-0.208984270691872,0.0143856173381209,2.55946793004114e-06
"ENSG00000162761",0.24135585129261,-0.0754534602165222,0.198271349072456,-2.734957888606e-06
"ENSG00000123307",0.223267748951912,0.0704621225595474,-0.0416139252483845,-1.25366404972738e-05
"ENSG00000198734",0.180085882544518,0.152368918061256,0.0977855995297432,-1.00048964668531e-06
"ENSG00000006128",0.00223286519758403,0.322995066642761,-0.00434284610673785,-7.48803722672164e-06
"ENSG00000169429",-0.172299057245255,-0.0672075152397156,0.00775468349456787,1.97766485143802e-06
"ENSG00000120068",-0.228485703468323,-0.0957432687282562,-0.0558306947350502,-3.25600049109198e-05
"ENSG00000163032",-0.0156253669410944,0.456200629472733,0.0392470434308052,-1.32891642579125e-07
"ENSG00000164362",-0.207024455070496,0.0877735540270805,-0.320152312517166,-6.53935103400727e-07
"ENSG00000178171",0.214332193136215,0.311621218919754,-0.0589971132576466,5.16978559517156e-07
"ENSG00000168314",0.0194578394293785,0.209843784570694,0.208734661340714,-0.000152870561578311
"ENSG00000109158",-0.00801203586161137,0.423122227191925,-0.0490077286958694,-6.20727917066688e-07
"ENSG00000186297",0.0132314758375287,0.416946023702621,0.0580165237188339,-3.34803144141915e-06
"ENSG00000069011",-0.208501383662224,-0.189981117844582,-0.08119036257267,7.8851699072402e-06
